shot_id,phase,n_slices,n_ood_slices,r_OOD,train_fraction_membership
22026,test,18,18,1,
22027,test,10,10,1,
22030,test,24,24,1,
22032,test,38,38,1,
22033,test,12,11,0.916666667,
22035,test,7,6,0.857142857,
22036,test,10,10,1,
22038,test,3,2,0.666666667,
22048,test,10,6,0.6,
22272,test,19,19,1,
22273,test,14,14,1,
22274,test,2,2,1,
22275,test,16,11,0.6875,
22280,test,22,22,1,
22281,test,19,19,1,
22282,test,19,19,1,
22283,test,13,13,1,
22284,test,21,21,1,
22705,test,25,25,1,
22706,test,18,18,1,
22707,test,7,7,1,
22709,test,6,6,1,
22710,test,41,41,1,
22711,test,35,35,1,
22712,test,26,26,1,
22740,test,22,22,1,
22741,test,22,22,1,
22742,test,20,20,1,
22745,test,11,11,1,
22748,test,29,29,1,
22750,test,34,34,1,
22751,test,23,23,1,
22826,test,5,3,0.6,
22829,test,30,19,0.633333333,
22830,test,12,7,0.583333333,
22831,test,17,10,0.588235294,
23403,test,9,7,0.777777778,
23404,test,23,23,1,
23406,test,43,43,1,
23407,test,13,7,0.538461538,
23408,test,39,38,0.974358974,
23409,test,30,30,1,
23410,test,33,31,0.939393939,
23434,test,26,26,1,
23435,test,19,19,1,
23437,test,24,24,1,
23438,test,27,27,1,
23499,test,2,2,1,
23500,test,27,27,1,
23501,test,25,25,1,
23502,test,25,25,1,
23503,test,23,23,1,
23504,test,28,28,1,
23505,test,30,30,1,
23506,test,17,17,1,
23507,test,19,19,1,
23508,test,24,24,1,
23509,test,22,22,1,
23512,test,25,25,1,
23630,test,20,20,1,
23634,test,30,19,0.633333333,
23635,test,21,21,1,
23636,test,35,26,0.742857143,
23637,test,24,24,1,
23638,test,23,23,1,
23673,test,13,11,0.846153846,
23674,test,22,14,0.636363636,
23676,test,1,1,1,
23692,test,8,5,0.625,
23698,test,1,1,1,
23700,test,2,2,1,
23702,test,5,3,0.6,
23712,test,8,7,0.875,
23713,test,1,1,1,
23716,test,16,15,0.9375,
23719,test,25,13,0.52,
23737,test,9,5,0.555555556,
23743,test,9,9,1,
23854,test,15,8,0.533333333,
23857,test,21,12,0.571428571,
23859,test,29,28,0.965517241,
23917,test,10,8,0.8,
23918,test,10,7,0.7,
23920,test,20,19,0.95,
23921,test,24,22,0.916666667,
23930,test,9,6,0.666666667,
23935,test,24,21,0.875,
23937,test,8,7,0.875,
23939,test,35,29,0.828571429,
24640,test,19,19,1,
24642,test,27,22,0.814814815,
24643,test,23,18,0.782608696,
24646,test,16,16,1,
24647,test,14,14,1,
24648,test,23,19,0.826086957,
24649,test,25,20,0.8,
24650,test,13,13,1,
24651,test,20,20,1,
24653,test,21,18,0.857142857,
24700,test,37,22,0.594594595,
24701,test,32,22,0.6875,
24702,test,34,26,0.764705882,
24728,test,34,28,0.823529412,
24730,test,22,22,1,
24731,test,17,16,0.941176471,
24733,test,42,40,0.952380952,
24734,test,2,2,1,
24735,test,39,34,0.871794872,
24736,test,9,9,1,
24737,test,10,10,1,
24738,test,19,19,1,
24739,test,20,20,1,
24740,test,26,26,1,
24741,test,42,36,0.857142857,
24858,test,33,26,0.787878788,
24861,test,37,27,0.72972973,
24866,test,34,23,0.676470588,
25012,test,45,35,0.777777778,
25013,test,46,29,0.630434783,
25041,test,25,21,0.84,
25042,test,15,11,0.733333333,
25043,test,18,17,0.944444444,
25044,test,31,27,0.870967742,
25045,test,8,8,1,
25046,test,5,5,1,
25048,test,36,25,0.694444444,
25049,test,8,8,1,
25050,test,12,12,1,
25051,test,16,16,1,
25068,test,13,13,1,
25069,test,29,25,0.862068966,
25070,test,17,17,1,
25071,test,43,31,0.720930233,
25072,test,47,33,0.70212766,
25073,test,56,48,0.857142857,
25074,test,46,32,0.695652174,
25075,test,33,33,1,
25076,test,29,22,0.75862069,
25077,test,21,13,0.619047619,
25078,test,20,18,0.9,
25079,test,47,34,0.723404255,
25080,test,30,17,0.566666667,
25081,test,12,8,0.666666667,
25101,test,7,7,1,
25103,test,9,9,1,
25104,test,38,30,0.789473684,
25107,test,14,14,1,
25109,test,33,29,0.878787879,
25112,test,32,25,0.78125,
25113,test,36,22,0.611111111,
25114,test,28,25,0.892857143,
25144,test,8,7,0.875,
25145,test,43,43,1,
25146,test,25,22,0.88,
25147,test,18,13,0.722222222,
25148,test,24,20,0.833333333,
25181,test,1,1,1,
25182,test,1,1,1,
25187,test,10,7,0.7,
25190,test,10,8,0.8,
25192,test,1,1,1,
26367,test,6,6,1,
26368,test,17,17,1,
26371,test,10,8,0.8,
26376,test,7,6,0.857142857,
26377,test,9,8,0.888888889,
26378,test,12,12,1,
26489,test,23,23,1,
26490,test,43,40,0.930232558,
26492,test,8,8,1,
26579,test,5,3,0.6,
26580,test,3,3,1,
26818,test,4,3,0.75,
26820,test,3,2,0.666666667,
26927,test,14,8,0.571428571,
26946,test,3,2,0.666666667,
27122,test,7,5,0.714285714,
27123,test,6,5,0.833333333,
27127,test,6,5,0.833333333,
27129,test,10,9,0.9,
27204,test,1,1,1,
27206,test,6,5,0.833333333,
27210,test,3,3,1,
27228,test,13,12,0.923076923,
27231,test,5,3,0.6,
27301,test,3,2,0.666666667,
27305,test,4,3,0.75,
27314,test,6,4,0.666666667,
27355,test,1,1,1,
27358,test,38,35,0.921052632,
27361,test,9,6,0.666666667,
27362,test,26,23,0.884615385,
27480,test,40,39,0.975,
27492,test,22,17,0.772727273,
27493,test,21,17,0.80952381,
27495,test,41,35,0.853658537,
27496,test,18,14,0.777777778,
27497,test,32,25,0.78125,
27501,test,12,9,0.75,
27542,test,14,11,0.785714286,
27654,test,5,4,0.8,
27655,test,8,6,0.75,
27700,test,16,13,0.8125,
27701,test,9,5,0.555555556,
27702,test,35,33,0.942857143,
27712,test,16,11,0.6875,
27814,test,6,5,0.833333333,
27817,test,20,15,0.75,
27849,test,45,44,0.977777778,
27854,test,15,12,0.8,
27855,test,33,26,0.787878788,
27890,test,25,22,0.88,
27893,test,10,8,0.8,
27894,test,43,40,0.930232558,
27897,test,13,10,0.769230769,
27999,test,6,6,1,
28001,test,4,3,0.75,
28002,test,12,10,0.833333333,
28085,test,7,5,0.714285714,
28086,test,16,13,0.8125,
28159,test,7,4,0.571428571,
28163,test,43,43,1,
28164,test,50,50,1,
28165,test,31,31,1,
28168,test,52,52,1,
28169,test,13,8,0.615384615,
28170,test,17,11,0.647058824,
28231,test,37,37,1,
28232,test,56,56,1,
28239,test,27,23,0.851851852,
28243,test,10,6,0.6,
28245,test,9,7,0.777777778,
28246,test,14,12,0.857142857,
28247,test,31,29,0.935483871,
28249,test,23,20,0.869565217,
28250,test,33,27,0.818181818,
28274,test,3,3,1,
28277,test,11,11,1,
28279,test,5,3,0.6,
28290,test,5,3,0.6,
28775,test,27,19,0.703703704,
28776,test,18,13,0.722222222,
28796,test,9,8,0.888888889,
28839,test,1,1,1,
28840,test,10,9,0.9,
28911,test,22,22,1,
28939,test,23,21,0.913043478,
28957,test,11,11,1,
28978,test,8,8,1,
28979,test,9,9,1,
29072,test,38,33,0.868421053,
29074,test,22,21,0.954545455,
29077,test,13,7,0.538461538,
29079,test,18,12,0.666666667,
29091,test,17,16,0.941176471,
29092,test,8,7,0.875,
29101,test,14,10,0.714285714,
29102,test,18,17,0.944444444,
29153,test,43,25,0.581395349,
29156,test,27,16,0.592592593,
29158,test,27,25,0.925925926,
29159,test,9,8,0.888888889,
29171,test,17,13,0.764705882,
29178,test,17,17,1,
29180,test,33,28,0.848484848,
29189,test,6,6,1,
29216,test,16,15,0.9375,
29218,test,11,11,1,
29266,test,24,24,1,
29274,test,39,39,1,
29345,test,59,50,0.847457627,
29346,test,29,23,0.793103448,
29347,test,34,34,1,
29348,test,28,27,0.964285714,
29349,test,15,15,1,
29351,test,63,63,1,
29352,test,16,11,0.6875,
29361,test,33,20,0.606060606,
29364,test,40,38,0.95,
29366,test,76,75,0.986842105,
29368,test,49,49,1,
29369,test,71,69,0.971830986,
29371,test,76,76,1,
29372,test,58,55,0.948275862,
29373,test,29,29,1,
29377,test,28,26,0.928571429,
29378,test,43,35,0.813953488,
29379,test,28,26,0.928571429,
29380,test,29,19,0.655172414,
29381,test,41,25,0.609756098,
29382,test,26,20,0.769230769,
29383,test,47,38,0.808510638,
29384,test,17,17,1,
29385,test,34,29,0.852941176,
29388,test,27,25,0.925925926,
29389,test,72,68,0.944444444,
29390,test,22,20,0.909090909,
29392,test,17,17,1,
29411,test,52,41,0.788461538,
29412,test,49,26,0.530612245,
29445,test,32,29,0.90625,
29446,test,39,38,0.974358974,
29490,test,76,69,0.907894737,
29496,test,29,29,1,
29504,test,56,43,0.767857143,
29539,test,42,29,0.69047619,
29541,test,38,33,0.868421053,
29561,test,65,49,0.753846154,
29562,test,35,29,0.828571429,
29564,test,38,32,0.842105263,
29578,test,24,16,0.666666667,
29580,test,43,34,0.790697674,
29582,test,19,19,1,
29583,test,34,34,1,
29586,test,53,46,0.867924528,
29625,test,62,56,0.903225806,
29628,test,34,34,1,
29637,test,6,6,1,
29639,test,25,25,1,
29640,test,16,16,1,
29641,test,21,21,1,
29642,test,29,19,0.655172414,
29643,test,24,24,1,
29645,test,41,35,0.853658537,
29648,test,49,25,0.510204082,
29649,test,35,35,1,
29650,test,36,36,1,
29651,test,36,34,0.944444444,
29652,test,60,50,0.833333333,
29653,test,63,55,0.873015873,
29656,test,64,57,0.890625,
29657,test,37,37,1,
29659,test,38,38,1,
29660,test,61,55,0.901639344,
29662,test,32,32,1,
29668,test,33,23,0.696969697,
29677,test,43,31,0.720930233,
29679,test,51,39,0.764705882,
29681,test,16,16,1,
29683,test,23,21,0.913043478,
29684,test,55,42,0.763636364,
29685,test,3,2,0.666666667,
29686,test,29,16,0.551724138,
29687,test,56,46,0.821428571,
29688,test,51,44,0.862745098,
29692,test,17,16,0.941176471,
29693,test,23,23,1,
29708,test,42,30,0.714285714,
29717,test,75,72,0.96,
29718,test,31,31,1,
29720,test,33,33,1,
29722,test,24,24,1,
29732,test,22,22,1,
29737,test,63,48,0.761904762,
29738,test,29,27,0.931034483,
29739,test,78,69,0.884615385,
29742,test,44,43,0.977272727,
29743,test,38,36,0.947368421,
29746,test,26,25,0.961538462,
29758,test,43,37,0.860465116,
29768,test,68,66,0.970588235,
29769,test,69,64,0.927536232,
29771,test,80,76,0.95,
29775,test,36,35,0.972222222,
29776,test,77,71,0.922077922,
29777,test,82,80,0.975609756,
29778,test,84,73,0.869047619,
29783,test,73,67,0.917808219,
29784,test,64,59,0.921875,
29794,test,26,26,1,
29796,test,79,74,0.936708861,
29799,test,77,75,0.974025974,
29800,test,30,30,1,
29803,test,27,27,1,
29826,test,18,18,1,
29827,test,44,35,0.795454545,
29915,test,24,23,0.958333333,
29916,test,34,26,0.764705882,
29934,test,67,65,0.970149254,
29935,test,83,80,0.963855422,
29937,test,38,28,0.736842105,
29939,test,72,61,0.847222222,
29940,test,25,25,1,
29941,test,16,16,1,
29942,test,58,55,0.948275862,
29943,test,85,81,0.952941176,
29944,test,67,65,0.970149254,
29945,test,25,25,1,
29946,test,83,81,0.975903614,
29947,test,82,80,0.975609756,
29948,test,80,78,0.975,
29949,test,78,74,0.948717949,
29951,test,85,82,0.964705882,
29952,test,66,65,0.984848485,
29953,test,83,82,0.987951807,
29954,test,72,68,0.944444444,
29955,test,82,79,0.963414634,
29957,test,67,65,0.970149254,
29959,test,85,81,0.952941176,
29961,test,6,6,1,
29988,test,23,13,0.565217391,
30006,test,38,28,0.736842105,
30007,test,29,28,0.965517241,
30010,test,43,38,0.88372093,
30014,test,6,6,1,
30015,test,4,4,1,
30018,test,18,18,1,
30019,test,4,4,1,
30030,test,61,54,0.885245902,
30031,test,37,34,0.918918919,
30032,test,38,37,0.973684211,
30034,test,5,5,1,
30037,test,42,42,1,
30038,test,2,2,1,
30039,test,10,10,1,
30041,test,83,78,0.939759036,
30042,test,63,57,0.904761905,
30048,test,83,79,0.951807229,
30060,test,58,52,0.896551724,
30064,test,4,4,1,
30066,test,8,7,0.875,
30067,test,7,6,0.857142857,
30068,test,10,8,0.8,
30071,test,3,3,1,
30081,test,67,64,0.955223881,
30086,test,55,50,0.909090909,
30087,test,69,64,0.927536232,
30090,test,79,74,0.936708861,
30091,test,67,63,0.940298507,
30092,test,3,3,1,
30093,test,8,8,1,
30095,test,42,39,0.928571429,
30098,test,1,1,1,
30099,test,44,36,0.818181818,
30100,test,1,1,1,
30127,test,44,35,0.795454545,
30128,test,20,14,0.7,
30130,test,48,34,0.708333333,
30131,test,71,67,0.943661972,
30132,test,53,49,0.924528302,
30133,test,74,70,0.945945946,
30134,test,61,59,0.967213115,
30135,test,7,4,0.571428571,
30136,test,3,3,1,
30138,test,21,20,0.952380952,
30139,test,25,25,1,
30140,test,75,62,0.826666667,
30141,test,66,54,0.818181818,
30142,test,34,34,1,
30143,test,46,42,0.913043478,
30144,test,38,38,1,
30145,test,41,36,0.87804878,
30147,test,66,62,0.939393939,
30156,test,43,34,0.790697674,
30185,test,35,35,1,
30188,test,18,18,1,
30198,test,77,74,0.961038961,
30202,test,40,40,1,
30208,test,40,40,1,
30210,test,24,23,0.958333333,
30255,test,59,52,0.881355932,
30258,test,42,42,1,
30259,test,45,41,0.911111111,
30260,test,47,44,0.936170213,
30261,test,30,30,1,
30262,test,25,25,1,
30263,test,30,30,1,
30265,test,64,59,0.921875,
30266,test,23,23,1,
30269,test,11,8,0.727272727,
30270,test,22,22,1,
30271,test,58,54,0.931034483,
30272,test,56,54,0.964285714,
30276,test,14,14,1,
30277,test,49,48,0.979591837,
30278,test,68,64,0.941176471,
30279,test,44,44,1,
30280,test,63,59,0.936507937,
30281,test,56,55,0.982142857,
30282,test,79,77,0.974683544,
30322,test,38,38,1,
30323,test,2,2,1,
30345,test,32,32,1,
30351,test,43,43,1,
30369,test,70,69,0.985714286,
30378,test,82,81,0.987804878,
30388,test,27,27,1,
30389,test,35,35,1,
30397,test,16,15,0.9375,
30398,test,26,24,0.923076923,
30404,test,28,28,1,
30405,test,27,24,0.888888889,
30406,test,30,29,0.966666667,
30407,test,23,23,1,
30409,test,10,10,1,
30411,test,14,14,1,
30412,test,28,28,1,
30416,test,23,20,0.869565217,
30417,test,38,38,1,
30418,test,79,77,0.974683544,
30419,test,46,44,0.956521739,
30421,test,33,33,1,
30424,test,37,37,1,
30425,test,30,30,1,
30426,test,10,10,1,
